Affiliation No.,Company,Last Name,Address,State,Phone,Email,Website,Affiliated upto,Type of School,Description
1930592,Parampara Academy,Principal Mr. Tamizhselvam,"No.2, Selvam Nagar, Jyothi Nagar Post Vedamabakkam Village, Tehsil Arokkonam, Dist. Vellore ,631003",Tamil Nadu,"4177 ,04177-8939414422",parampara.principal@gmail.com,www.paramparaacademy.com,3/31/2022,Senior Secondary,1930592 Affiliation No Senior Secondary
1930383,Park Global School,Principal Natarajan H,"N H 47, Avinashi Road, Kaniyur ,641659",Tamil Nadu,"91 ,9443743345",principal@parkglobalschool.com,www.parkglobalschool.com,3/31/2022,Senior Secondary,1930383 Affiliation No Senior Secondary
1931013,Park Public School,Principal Mrs. P.Jayanthi,"Vinayaka Gardens, Periyapatti(Po), Namakkal ,637002",Tamil Nadu,",9489294050",parkpublicschool.cbse@gmail.com,,3/31/2022,Secondary School,1931013 Affiliation No Secondary School
1930849,Park View Academy,Principal Mrs.Venkatalakshmi.V,"Mohanur Main Road,Aniyapuram ,637017",Tamil Nadu,",9894017315",info@parkviewacademy.org,http://www.parkviewacademy.org,3/31/2021,Secondary School,1930849 Affiliation No Secondary School
1930596,Parvathys Anugrahaa International School,Principal Adapa Nagasuryavathy,"Wisdom City, Maduari Main Road, Dindigul ,624002",Tamil Nadu,"0451 ,2490054",principal.anugrahaschool@gmail.com,www.anugrahaschools.org,3/31/2020,Senior Secondary,1930596 Affiliation No Senior Secondary
1930706,Peace On Greeen Earth Public School,Principal Mr. Ashok Kumar M,"Door No C/15 Metro Star City Extn, Manikandan Nagar, Kundrathur, ,600069",Tamil Nadu,"044 ,04465453131",peaceongreen@gmail.com,www.pges.in,3/31/2022,Senior Secondary,1930706 Affiliation No Senior Secondary
1930657,Pearls Public School,Principal Mrs.Christina Prabakaran,"125/6, Muthu Garden, Tiruchendur Road, Arumuganeri ,628202",Tamil Nadu,"4639 ,04639-283941",pepscbse@gmail.com,www.pearlspublicschool.com,3/31/2021,Senior Secondary,1930657 Affiliation No Senior Secondary
1930782,Peepal Prodigy School,Principal Mrs. Priya Stalin,"S.F.No 733/1B, 734/1B, 735/2, 736/1A, Kurichi Village ,641008",Tamil Nadu,"91 ,9585400900,",ask@peepalprodigy.com,www.peepalprodigy.com,3/31/2022,Senior Secondary,1930782 Affiliation No Senior Secondary
1930353,Pem School Of Excellence,Principal Kausalya Rajan,"Sf.No 409/1,411/2 Kangeyam Road, Vijayapuram, Tirupur ,641606",Tamil Nadu,"0421 ,2974906",principal@pemschool.org,www.pemschool.org,3/31/2022,Senior Secondary,1930353 Affiliation No Senior Secondary
1930272,Pgp International School,Principal Shenbagaraj M,"Palani Nagar, Vettambadi, Namakkal Taluk ,637405",Tamil Nadu,"4286 ,287504",shenbagaraj_64@yahoo.com,www.pgpinternationalschool.ac.in/,3/31/2021,Senior Secondary,1930272 Affiliation No Senior Secondary
1930850,Pioneer Public School,Principal Mr. Ravi Raju,"Chokkanathapuram 614803 ,614803",Tamil Nadu,",9377003003,",pioneerschoolpkt@gmail.com,,3/31/2022,Secondary School,1930850 Affiliation No Secondary School
1930551,Point Calimere International School,Principal B.Sirajunisa Begum,"41,Melakadu, Kuruvapalam,Vedaranyam Tk, Nagapattinam. ,614808",Tamil Nadu,"4369 ,278883",princypcisch@gmail.com,www.pcis.education,3/31/2022,Senior Secondary,1930551 Affiliation No Senior Secondary
1930250,Pon Vidya Mandir,Principal Mr.P Vinoltan,"Sf No.175, Nh 7, Manmangalam, Karur-639006. ,639006",Tamil Nadu,"4324 ,288399",pvmkarur@gmail.com,www.pvm.ac.in,3/31/2022,Senior Secondary,1930250 Affiliation No Senior Secondary
1930212,Pon Vidyashram,Principal Usha S,"Sapthagiri Nagar Arcot Road, Valasaravakkam Chennai, Tamilnadu ,600008",Tamil Nadu,"044 ,24767072",USHA_BRILLIE@YAHOO.CO.IN,WWW.PONVIDYASHRAM.IN,3/31/2020,Senior Secondary,1930212 Affiliation No Senior Secondary
1930367,Pon Vidyashram School,Principal Mrs. Catherin Rebacca Vanitha,"Porur Maxworth Nagar Phase Ii, Mugalivakkam, Kolappakam, Chennai 600128 ,600128",Tamil Nadu,"044 ,044-48603357",principalkpm@ponvidyashram.in,www.ponvidyashram.in,3/31/2022,Senior Secondary,1930367 Affiliation No Senior Secondary
1930179,"Pon Vidyashram Unique School,",Principal Helen Xavier,"Vidyashram Gardens Opp Vgp Golden Beach East Coast Road Injambakkam Chennai Tamil Nadu ,600041",Tamil Nadu,"044 ,65551032",helen.pvg@gmail.com,www.ponvidyashram.co.in,3/31/2020,Senior Secondary,1930179 Affiliation No Senior Secondary
1930579,Ponnaiyah Ramajayam Public School.,Principal S Chandramouli,"187/3,4&8,Valayapettai,Darasuram By-Pass Road, Kumbakonam-612 702 ,612702",Tamil Nadu,"0435 ,2416044",jasachand@gmail.com,nil,3/31/2020,Senior Secondary,1930579 Affiliation No Senior Secondary
1930528,Prasan Vidya Mandir,Principal Lakshmi Prabha,"G S T Road,Survey No. 455/1A1A, 32/2C1, No. 6, Vadapathy Mamandur Village, Mamdur ,603111",Tamil Nadu,"044 ,27500623",lakshmiprabha11@gmail.com,www.pvmandir.com,3/31/2020,Senior Secondary,1930528 Affiliation No Senior Secondary
1930253,Prashanti Gurukulam,Principal Mohankumar,"Prashanti Grama Asoor Village & Post, Kancheepuram Taluk & Dist, Tamilnadu, 631605 ,631605",Tamil Nadu,"044 ,27253925",principalprashantigurukulam@gmail.com,prashantigurukulam.com,3/31/2015,Senior Secondary,1930253 Affiliation No Senior Secondary
1930407,Prasiddhi Vidyodaya,Principal Maadhuri,"Karur Road Dindigul ,624001",Tamil Nadu,"0451 ,3293292",madhuri.varu@gmail.com,www.prasiddhividyodaya.com,3/31/2021,Secondary School,1930407 Affiliation No Secondary School
1930586,Prime International School,Principal Matthew George,"Prime Nagar, Salem Main Road, Sirunesalur Village, Veppur, Cuddalore Tn ,606304",Tamil Nadu,"4143 ,241777",primeint2014@gmail.com,www.primecbseschool.com,3/31/2023,Secondary School,1930586 Affiliation No Secondary School
1930406,Prince Srivari Vidyalaya,Principal Geetha N,"12, Kannaki Street, Madipakkam - Puzhuthivakkam, Chennai - 600 091 Chennai Tamilnadu ,Kancheepuram , 600091 ,600091",Tamil Nadu,"044 ,22420627",geethanatarajan1963@gmail.com,www.psvvnn.in,3/31/2021,Senior Secondary,1930406 Affiliation No Senior Secondary
1930654,Prince Srivari Vidyalaya,Principal Suganthi B,"93 College Road, Nanganallur ,600114",Tamil Nadu,"044 ,22240540",bsuganthi.rao@gmail.com,www.psvvnn.in,3/31/2020,Secondary School,1930654 Affiliation No Secondary School
1930265,Psg Public School,Principal Girish E,"Avanashi Road, Peelamedu, Coimbatore-641004 ,641004",Tamil Nadu,"0422 ,4344520",principal.psgpublicschools@gmail.com,www.psgps.edu.in,3/31/2020,Senior Secondary,1930265 Affiliation No Senior Secondary
1930949,Purna Vidya Bhavan Public School,Principal Mr. Kanipandian R,"123 , Theni Munnar Highway , Kodangipatti ,625547",Tamil Nadu,",9843273855",pvbcbse@gmail.com,,3/31/2022,Secondary School,1930949 Affiliation No Secondary School
1930237,Pushpalata Vidya Mandir,Principal Pushpaveni Ayyappan,"Sivanthipatti Road, Thiagaraja Nagar, ,627011",Tamil Nadu,"0462 ,2532823",pushpavenia@gmail.com,www.pushpalataschools.com/pvm,3/31/2020,Senior Secondary,1930237 Affiliation No Senior Secondary
1930463,Queen Mira International School,Principal Mrs. Sujatha Guptan,"Aravindar Nagar , Melakkal Main Road , Kochadai , Madurai - 625016. ,625019",Tamil Nadu,"0452 ,9566473010",sujatha.gupthan@queenmira.com,www.queenmira.com,3/31/2024,Secondary School,1930463 Affiliation No Secondary School
1930879,R R International School,Principal Mrs. Revathi Sundaram,"Theni Cumbum Thekkady Main Road, C. Pudupatti ,625556",Tamil Nadu,",04554273223",rrisprincipal2016@gmail.com,http://www.rrinternationalschool.com,3/31/2021,Secondary School,1930879 Affiliation No Secondary School
1930057,R S Krishnan Hr Sec School,Principal M Mariappan,"Kailasapuram Trichy Tamil Nadu ,620014",Tamil Nadu,"0431 ,2552537",rskschooltrichy@yahoo.in,www.rsk.edu.in,3/31/2024,Senior Secondary,1930057 Affiliation No Senior Secondary
1930628,R.M.K. Patashaala,Principal Geetha,"R.S.M.Nagar Kavaraipetai Gummidipoondi Thiruvallur Tamil Nadu ,601206",Tamil Nadu,"044 ,33303484",rmkpatashaala@gmail.com,WWW.rmkpatashaala.ac.in,3/31/2020,Senior Secondary,1930628 Affiliation No Senior Secondary
1930214,R.M.K.Residential School,Principal R Ravichandran,"R.S.M.Nagar, Distt Thiruvallur, Tamilnadu ,601206",Tamil Nadu,"044 ,27925875",principal@rmkresidential.ac.in,www.rmkresidential.ac.in,3/31/2023,Senior Secondary,1930214 Affiliation No Senior Secondary
1931007,R.N.Oxford Public School,Principal Mr. K.Sudhakar,"R.N.Oxford Public School,Jedarpalayam Main Road, Muniyagoundampalayam,Paundamangalam (Po), P.Velur(Tk), Namakkal (Dt),Pincode:637208 ,637208",Tamil Nadu,",04268230966",rnoxfordcbse@gmail.com,,3/31/2022,Secondary School,1931007 Affiliation No Secondary School
1930768,Radiance Public School,Principal Mrs. Shakila Baby,"Near Toll Gate, K.Ramarajapuram, Kodairoad - 624 206, Dindigul District, Tamilnadu. ,624206",Tamil Nadu,",0451-2453786,",msetradiance@gmail.com,http://www.radiancepublicschool.com,3/31/2021,Secondary School,1930768 Affiliation No Secondary School
1930914,Radiant International School,Principal Mr. R Palanivelu,"Mathakottai By Pass Road Thanjaur District-613005 Tamilnadu ,613005",Tamil Nadu,",04362271561",radiantinternationalschool2017@gmail.com,http://www.radiantschooltnj.com,3/31/2021,Secondary School,1930914 Affiliation No Secondary School
1980014,Railway Mixed High School,Principal Maya Padmanabhan,"Podanur, Coimbate, Tamilnadu ,641023",Tamil Nadu,"0422 ,2412726",hmrmhsptj@gmail.com,http://railwayschoolpodanur.ac.in,3/31/2019,Secondary School,1980014 Affiliation No Secondary School
1980013,Railway Mixed High School,Principal Dasan,"Railway Colony Post, Erode, Tamilnadu ,142050",Tamil Nadu,"0424 ,2281892",dasanm54@gmail.com,www.railwayschoolerode.ac.in,3/31/2020,Senior Secondary,1980013 Affiliation No Senior Secondary
1930434,Raja Desing Public School,Principal Francisca Selvarani G,"Kalaiyur & Post,Gingee Taluk, Villupuram. ,604206",Tamil Nadu,"4145 ,235225",selvaranisophia1977@gmail.com,www.rdpschool.in,3/31/2022,Secondary School,1930434 Affiliation No Secondary School
1930061,Rajaji Vidyalaya,Principal K.K.D. Sudarsanam,"35-B Tennur High Road Tennur Trichy Tamil Nadu ,620017",Tamil Nadu,"0431 ,2794529",rajajiprincipal1930061@gmail.com,www.rajajividyalaya.org,3/31/2020,Secondary School,1930061 Affiliation No Secondary School
1930207,Rajas International School,Principal Suraj Reghu,"Ozuginasery Nagercoil, Distt Kanyakumari, Tamil Nadu ,629001",Tamil Nadu,"4652 ,276365",principal@tris.in,www.tris.in,3/31/2020,Senior Secondary,1930207 Affiliation No Senior Secondary
1930668,Ramachandra International Public School,Principal C J Chacko,"Neikkarapatti ,624615",Tamil Nadu,"4545 ,256329",ceejaychacko@yahoo.com,www.ripsinternational.com,3/31/2020,Secondary School,1930668 Affiliation No Secondary School
1930717,Ramachandraa Public School,Principal Christina Juliet J,"Jaganathan Street,Kottivakkam ,600041",Tamil Nadu,"044 ,24514088",christina_juliet@yahoo.com,www.ramachandraapublicschool.in,3/31/2020,Secondary School,1930717 Affiliation No Secondary School
1930268,Ramana Vidyalaya,Principal Uma Ganesan,"371,Mgr Street , Sholinganallur, Chennai600119 ,600119",Tamil Nadu,"044 ,24501405",principal@ramanaschool.com,www.ramanaschool.com,3/31/2022,Senior Secondary,1930268 Affiliation No Senior Secondary
1930395,Ramco Vidyalaya,Principal N Sivanand,"Ramasamy Raja Nagar, Vachakarapatti Village, Virudhunagar Distt, Tamilnadu ,626204",Tamil Nadu,"4562 ,256299",sivanandngn@yahoo.com,ramcovidyalayarrn.edu.in,3/31/2020,Senior Secondary,1930395 Affiliation No Senior Secondary
1930944,Ramsuns International School,Principal Mrs. S Ezhil,"Natham - Dindigul Main Road, Punnapatty Village, Natham Taluk, Natham ,624401",Tamil Nadu,",8940589456",cbse@ramsunsschool.org,http://www.ramsunsschool.org,3/31/2022,Secondary School,1930944 Affiliation No Secondary School
1930711,Ramya Sathianathan Vidhyashram,Principal Mrs.Umamaheswari V,"Aalakkudi Road, Vallam Post ,613403",Tamil Nadu,"0260 ,04362 205544",rsvcbse@gmail.com,http://www.rsvcbse.com,3/31/2021,Secondary School,1930711 Affiliation No Secondary School
1930313,Rank International School,Principal Jayanthi Syria Pushpam,"Ariyappampalayam ,638402",Tamil Nadu,"4295 ,222245",jayanthirobert10@gmail.com,www.rankschool.org.,3/31/2022,Senior Secondary,1930313 Affiliation No Senior Secondary
1930252,Rasi International School,Principal D Vidhyasagar,"14,Senthamangalam Highway,Koneripatty,C.S Puram (P.O)Rasipuram,Namakkal ,637401",Tamil Nadu,"4287 ,223036",rasicbse@gmail.com,www.rasischool.org,3/31/2021,Senior Secondary,1930252 Affiliation No Senior Secondary
1931063,Rasi Vidhyashram,Principal Mrs. Sugithadinesh,"Eachampatty, Malliakarai-636107, Attur Tk , Salem Dt. ,636107",Tamil Nadu,",04282224399",rasividhyashram@gmail.com,,3/31/2022,Secondary School,1931063 Affiliation No Secondary School
1930977,Rathinam International Public School,Principal Mrs. R Jayashree,"Rathinam Techzone Campus,Pollachi Main Road,Eachanari,Coimbatore ,641021",Tamil Nadu,",04224040925",principal@ripschool.in,http://www.ripschool.in,3/31/2022,Secondary School,1930977 Affiliation No Secondary School
1930958,Ravindra Bharathi Global School,Principal Miss S.Kamala Sumathy,"10/421,422,Mambakkam Main Road, Medavakkam, Sholinganallur, Chennai, Tamilanadu-600100 ,600100",Tamil Nadu,",04429814172",medavakkam@rbglobalschools.in,http://www.rbglobalschools.in,3/31/2022,Secondary School,1930958 Affiliation No Secondary School
1931047,Ravindra Bharathi Global School,Principal Miss P.Sudha,"4/116,Mudichuru Main Road, Mudichur Mangalam Junction, Mudichur,Chennai-600048 ,600048",Tamil Nadu,",044-69408906",tambaram@rbglobalschools.in,,3/31/2022,Secondary School,1931047 Affiliation No Secondary School
1931035,Ravindra Bharathi Global School,Principal Mrs. T.Lavanya,"Ravindra Bharathi Global School, 132,Lotus Villa, Vasantham Nagara, Nandambakkam, Chennai, Tamilanadu-600089 ,600089",Tamil Nadu,",04442850282283",nandambakkam@rbglobalschools.in,,3/31/2022,Secondary School,1931035 Affiliation No Secondary School
1930693,Ravindra Bharathi Global School,Principal Kanchanamala Sundar,"432,Seethakatha Salai,Panner Nagar,Mogappair East,Chennai-600037. ,600037",Tamil Nadu,"044 ,64604371",rbgs.mgpr@gmail.com,www.rbglobalschools.in,3/31/2019,Secondary School,1930693 Affiliation No Secondary School
1930540,Ravindra Bharathi Global School,Principal Hemalatha C,"41B, Keelkattalai, Medavakkam Main Road, Tambaram, ,600117",Tamil Nadu,"044 ,22476122",PRINCIPAL.CHENNAI.RBGS@GMAIL.COM,WWW.RBGLOBALSCHOOLS.IN,3/31/2017,Secondary School,1930540 Affiliation No Secondary School
1930320,Rd International School,Principal Sarah A,"Gate Pudhur, Karur Road, Erode-638104 ,638104",Tamil Nadu,"0424 ,2223555",principal@rdins.in,www.rdins.in,3/31/2023,Senior Secondary,1930320 Affiliation No Senior Secondary
1930514,Reeds Wld School,Principal Anuradha,"Sf No. 40, Globuse Gardens, Thottipalayam Pirivu Road, Coimbate-641062 ,641062",Tamil Nadu,"0425 ,4294466",principalreedsws@gmail.com,www.reedsws.com,3/31/2022,Secondary School,1930514 Affiliation No Secondary School
1930117,Reserve Bank Staff Quarters School,Principal Dr S Kanakavalli,"R B I Staff Qtrs Besant Nagar Chennai Tamil Nadu ,600090",Tamil Nadu,"044 ,24919285",kanakarangan@gmail.com,http://www.rbischoolchennai.com/,3/31/2019,Senior Secondary,1930117 Affiliation No Senior Secondary
1930979,Rishs International School,Principal Mrs. Brinda .T,"14/2A ,Kundrathur Main Road, Mangadu ,600122",Tamil Nadu,",7094455705",sakthivelu.n@gmail.com,http://www.rishsinternationalschool.com/,3/31/2022,Secondary School,1930979 Affiliation No Secondary School
1930082,Rkv Secondary School,Principal Mrs.S.Ashmi,"Kuniamuthur Edayarpalayam Pirivu Kuniamuthur P.O Coimbatore Tamil Nadu ,641008",Tamil Nadu,"0422 ,0422-2252878,0422-2253176",rukmanikannanvidhyalaya@gmail.com,www.rkvcbseschool.com,3/31/2021,Senior Secondary,1930082 Affiliation No Senior Secondary
1930275,Rmk School,Principal Dr Indira Rangan,"Rsm Nagar, Sundaracholavaram, Thiruverkadu, Thiruvallur Dt ,600077",Tamil Nadu,"044 ,26800426",indirarangan@yahoo.com,www.rmkschool.in,3/31/2021,Senior Secondary,1930275 Affiliation No Senior Secondary
1930898,Rose Mary Ideal Public School,Principal Mrs. Joanita.J.R.,"Rose Mary Ideal Public School, West Mount Road, Valukodai, Town, Tirunelveli - 627006 ,627006",Tamil Nadu,",04622333222",rosemaryidealcbse@gmail.com,http://rmips.rosemaryschools.com,3/31/2021,Secondary School,1930898 Affiliation No Secondary School
1930491,Rose Mary Public School,Principal Cynthia Kannan,"Tuticorin Main Road V.M.Chatram,Tirunelveli District Palayamkottai ,627011",Tamil Nadu,"0462 ,2520483",rosemarycbse@gmail.com,www.rmps.rosemaryschools.com,3/31/2020,Senior Secondary,1930491 Affiliation No Senior Secondary
1930203,Roundtable 30 Vivekananda Vidyalaya,Principal Priyasudha,"Meppur Salai Agaramal Chennai Tamil Nadu ,602103",Tamil Nadu,"044 ,26495821",apriyasudha@gmail.com,www.rt30vv.org,3/31/2020,Secondary School,1930203 Affiliation No Secondary School
1930369,Royal International School,Principal Jeyalakshmi R,"Nh-47, Salem Main Road, Nehru Nagar Bus Stop, Pallakapalayam ,637303",Tamil Nadu,"4288 ,293930",sakthisurya25@gmail.com,www.royalcbse.com,3/31/2020,Senior Secondary,1930369 Affiliation No Senior Secondary
1930766,Rsk International School,Principal Mr. Ashok B.R,"2/165, Thuraiyur To Uppliyapuram Main Road, Venkatachalapuram, Thuraiyur (Tk), Trichy Dist ,621011",Tamil Nadu,",04327253355,",rskcbseschool@gmail.com,http://ww.rskcbseschool.com,3/31/2022,Senior Secondary,1930766 Affiliation No Senior Secondary
1930328,Rvs International School,Principal Ashok J,"Dindigul, Innamkulathur, Trichy. ,621303",Tamil Nadu,"91 ,7402712354",jayachandranashok@gmail.com,www.trichyrvsschool.in,3/31/2020,Secondary School,1930328 Affiliation No Secondary School
1930584,Ryan International School,Principal Mrs. Sumitha Christopher,"Eta Globevill Mambakkam Village Post Sriperumbudur Taluk Tamilnadu ,602106",Tamil Nadu,"91 ,09345344446",ris.chennai@ryangroup.org,www.ryaninternational.org,3/31/2021,Senior Secondary,1930584 Affiliation No Senior Secondary
1930071,S B O A School & Jr College,Principal Radhika Unni,"Anna Nagar Western Extn. Chennai Tamil Nadu ,600101",Tamil Nadu,"044 ,26151145",radhiunni60@gmail.com,www.sboajc.org,3/31/2022,Senior Secondary,1930071 Affiliation No Senior Secondary
1930029,S P D H Sindhi Model Sr Sec School,Principal K.N Rukmini,"1 Damodara Street Kellys. Chennai Tamil Nadu ,600010",Tamil Nadu,"044 ,26442454",padmanabhan.tmj@gmail.com,www.sindhimodel.in,3/31/2024,Senior Secondary,1930029 Affiliation No Senior Secondary
1930863,S R S Vidya Mandir,Principal Mrs. Regula C,"Thirukazhukundram Road,Vadakadambadi,Poonjeri(Post),Thirukazhukundram(Taluk),Kanchipuram(Dist)-603104 ,603104",Tamil Nadu,",04427442170",info@srsvm.com,http://www.srsvm.com,3/31/2021,Secondary School,1930863 Affiliation No Secondary School
1931042,S R V Innovative Public School,Principal Mrs. Reena M,"4/225 Salem Main Road Muthukalipatti Post Rasipuram Taluk Namakkal District ,637401",Tamil Nadu,",04287-231031",srvinnovaips@gmail.com,,3/31/2022,Secondary School,1931042 Affiliation No Secondary School
